departure_time,departure_point
26/11/2017 14:15,TUN
26/11/2017 14:15,TUN
26/11/2017 14:35,ORY
26/11/2017 15:00,LYS
26/11/2017 15:05,TUN
26/11/2017 15:10,TUN
26/11/2017 15:15,ALG
26/11/2017 15:15,FCO
26/11/2017 15:25,GVA
26/11/2017 15:25,TUN
26/11/2017 16:00,MRS
26/11/2017 16:00,TUN
26/11/2017 16:00,TUN
26/11/2017 16:05,MXP
26/11/2017 16:10,TUN
26/11/2017 16:20,BCN
26/11/2017 16:20,ORY
26/11/2017 16:20,TUN
26/11/2017 16:25,TLS
26/11/2017 16:35,NCE
26/11/2017 16:50,LHR
26/11/2017 17:25,MAD
26/11/2017 17:35,BRU
26/11/2017 17:35,MRS
26/11/2017 17:45,CMN
26/11/2017 18:10,TUN
26/11/2017 18:30,ORY
26/11/2017 18:30,TUN
26/11/2017 18:30,TUN
26/11/2017 18:35,SXB
26/11/2017 19:10,TUN
26/11/2017 20:10,IST
26/11/2017 20:15,MIR
26/11/2017 21:00,DJE
26/11/2017 22:00,TUN
26/11/2017 22:20,DKR
26/11/2017 22:20,TUN
26/11/2017 22:30,MIR
26/11/2017 22:40,ABJ
26/11/2017 23:00,TUN
27/11/2017 00:15,NKC
27/11/2017 00:25,JED
27/11/2017 00:50,BKO
27/11/2017 00:50,DJE
27/11/2017 00:55,MED
27/11/2017 00:55,OUA
27/11/2017 02:15,CDG
27/11/2017 06:20,SFA
27/11/2017 06:20,TUN
27/11/2017 06:30,DJE
27/11/2017 07:00,DJE
27/11/2017 07:00,TUN
27/11/2017 07:00,TUN
27/11/2017 07:05,TUN
27/11/2017 07:05,TUN
27/11/2017 07:15,TUN
27/11/2017 07:25,TUN
27/11/2017 07:30,TUN
27/11/2017 07:50,TOE
27/11/2017 07:50,TUN
27/11/2017 08:00,ORY
27/11/2017 08:00,TUN
27/11/2017 08:00,TUN
27/11/2017 08:20,TUN
27/11/2017 08:25,TUN
27/11/2017 08:30,TUN
27/11/2017 08:35,TUN
27/11/2017 09:50,BCN
27/11/2017 09:50,MRS
27/11/2017 09:55,IST
27/11/2017 10:10,NCE
27/11/2017 10:15,ORY
27/11/2017 10:30,CMN
27/11/2017 10:30,FRA
27/11/2017 10:40,LGW
27/11/2017 10:40,LYS
27/11/2017 10:45,FCO
27/11/2017 10:50,ORY
27/11/2017 11:00,BLQ
27/11/2017 11:00,DUS
27/11/2017 11:15,ALG
27/11/2017 11:15,MXP
27/11/2017 11:15,TUN
27/11/2017 11:20,CDG
27/11/2017 11:25,BRU
27/11/2017 11:25,TUN
27/11/2017 11:30,MIR
27/11/2017 12:05,TUN
27/11/2017 12:25,TUN
27/11/2017 12:35,TUN
27/11/2017 13:05,TUN
27/11/2017 13:15,TUN
27/11/2017 13:35,TUN
27/11/2017 13:40,TUN
27/11/2017 14:00,DJE
27/11/2017 14:00,TUN
27/11/2017 14:00,TUN
27/11/2017 14:05,NCE
27/11/2017 14:05,TUN
27/11/2017 14:15,TUN
27/11/2017 14:35,ORY
27/11/2017 14:45,ALG
27/11/2017 15:00,DJE
27/11/2017 15:00,TOE
27/11/2017 15:10,TUN
27/11/2017 15:15,MIR
27/11/2017 15:15,ORN
27/11/2017 15:25,TUN
27/11/2017 15:45,DUS
27/11/2017 16:00,MRS
27/11/2017 16:00,TUN
27/11/2017 16:05,MUC
27/11/2017 16:10,TUN
27/11/2017 16:20,SFA
27/11/2017 16:20,TUN
27/11/2017 16:25,TLS
27/11/2017 16:55,AMS
27/11/2017 17:00,BOD
27/11/2017 17:25,MAD
27/11/2017 17:30,MIR
27/11/2017 17:45,FRA
27/11/2017 17:50,LIS
27/11/2017 17:55,CAI
27/11/2017 18:05,LYS
27/11/2017 18:10,TUN
27/11/2017 18:30,ORY
27/11/2017 18:30,TUN
27/11/2017 18:35,SXB
27/11/2017 19:10,TUN
27/11/2017 19:35,IST
27/11/2017 20:20,TUN
27/11/2017 22:00,TUN
27/11/2017 22:00,TUN
27/11/2017 22:00,TUN
27/11/2017 22:00,TUN
27/11/2017 22:05,DJE
27/11/2017 22:20,DKR
27/11/2017 22:30,TUN
27/11/2017 22:40,ABJ
28/11/2017 00:25,JED
28/11/2017 00:35,CKY
28/11/2017 00:55,MED
28/11/2017 01:30,NIM
28/11/2017 05:30,TUN
28/11/2017 06:30,DJE
28/11/2017 06:50,MIR
28/11/2017 07:00,DJE
28/11/2017 07:00,DJE
28/11/2017 07:00,TUN
28/11/2017 07:00,TUN
28/11/2017 07:05,TUN
28/11/2017 07:05,TUN
28/11/2017 07:15,TUN
28/11/2017 07:20,TUN
28/11/2017 07:25,TUN
28/11/2017 07:30,TUN
28/11/2017 07:50,TUN
28/11/2017 08:00,ORY
28/11/2017 08:00,TUN
28/11/2017 08:00,TUN
28/11/2017 08:20,TUN
28/11/2017 08:35,TUN
28/11/2017 08:35,TUN
28/11/2017 09:50,MRS
28/11/2017 10:10,NCE
28/11/2017 10:15,GVA
28/11/2017 10:15,ORY
28/11/2017 10:20,VIE
28/11/2017 10:30,BRU
28/11/2017 10:30,CMN
28/11/2017 10:30,FRA
28/11/2017 10:40,LYS
28/11/2017 10:45,FCO
28/11/2017 10:50,ORY
28/11/2017 11:00,CAI
28/11/2017 11:15,MXP
28/11/2017 11:15,TUN
28/11/2017 11:25,BEG
28/11/2017 11:25,BRU
28/11/2017 12:00,ZRH
28/11/2017 12:05,PRG
28/11/2017 12:25,TUN
28/11/2017 12:45,TUN
28/11/2017 12:45,TUN
28/11/2017 14:20,TUN
28/11/2017 14:25,CZL
28/11/2017 14:35,ORY
28/11/2017 15:00,TUN
28/11/2017 15:05,TUN
28/11/2017 15:10,TUN
28/11/2017 15:15,ALG
28/11/2017 16:00,TUN
28/11/2017 16:50,LHR
28/11/2017 18:00,TUN
28/11/2017 18:10,TUN
28/11/2017 18:30,ORY
28/11/2017 18:30,TUN
28/11/2017 19:10,TUN
28/11/2017 19:35,IST
28/11/2017 19:45,DJE
28/11/2017 19:55,BKO
28/11/2017 20:00,TUN
28/11/2017 20:15,OUA
28/11/2017 21:00,DJE
28/11/2017 21:00,DJE
28/11/2017 22:00,TUN
28/11/2017 22:20,DKR
28/11/2017 22:40,ABJ
28/11/2017 23:00,TUN
29/11/2017 00:25,JED
29/11/2017 00:55,MED
29/11/2017 05:30,TUN
29/11/2017 05:50,DJE
29/11/2017 06:30,DJE
29/11/2017 07:00,TUN
29/11/2017 07:00,TUN
29/11/2017 07:05,TUN
29/11/2017 07:10,TUN
29/11/2017 07:15,TUN
29/11/2017 07:25,TUN
29/11/2017 07:30,TUN
29/11/2017 07:50,TUN
29/11/2017 08:00,ORY
29/11/2017 08:00,TUN
29/11/2017 08:20,TUN
29/11/2017 08:35,TUN
29/11/2017 09:10,MUC
29/11/2017 09:35,BEY
29/11/2017 09:50,BCN
29/11/2017 09:50,MRS
29/11/2017 10:10,MAD
29/11/2017 10:10,NCE
29/11/2017 10:15,ORY
29/11/2017 10:30,CMN
29/11/2017 10:40,LYS
29/11/2017 10:45,FCO
29/11/2017 11:05,LGW
29/11/2017 11:15,MIR
29/11/2017 11:15,MXP
29/11/2017 11:15,TUN
29/11/2017 11:30,ORY
29/11/2017 12:25,TUN
29/11/2017 12:35,TUN
29/11/2017 12:45,TUN
29/11/2017 12:45,TUN
29/11/2017 12:55,DJE
29/11/2017 13:00,TUN
29/11/2017 13:35,TUN
29/11/2017 14:00,DJE
29/11/2017 14:35,ORY
29/11/2017 14:45,ORY
29/11/2017 15:10,TUN
29/11/2017 15:15,ALG
29/11/2017 15:15,ORN
29/11/2017 16:00,MRS
29/11/2017 16:00,TUN
29/11/2017 16:05,MUC
29/11/2017 16:10,TUN
29/11/2017 16:20,DUS
29/11/2017 16:20,TUN
29/11/2017 17:10,HAM
29/11/2017 17:15,TUN
29/11/2017 18:05,SXF
29/11/2017 18:10,TUN
29/11/2017 18:30,ORY
29/11/2017 18:30,TUN
29/11/2017 19:00,DJE
29/11/2017 19:10,TUN
29/11/2017 19:35,IST
29/11/2017 20:00,MIR
29/11/2017 22:00,TUN
29/11/2017 22:00,TUN
29/11/2017 22:20,DKR
29/11/2017 22:40,ABJ
30/11/2017 00:25,JED
30/11/2017 00:50,BKO
30/11/2017 00:55,MED
30/11/2017 01:30,NIM
30/11/2017 04:40,TUN
30/11/2017 06:00,DJE
30/11/2017 06:00,MIR
30/11/2017 06:20,DJE
30/11/2017 06:20,TUN
30/11/2017 06:30,DJE
30/11/2017 06:58,TUN
30/11/2017 07:00,TUN
30/11/2017 07:00,TUN
30/11/2017 07:05,TUN
30/11/2017 07:05,TUN
30/11/2017 07:05,TUN
30/11/2017 07:30,TUN
30/11/2017 07:30,TUN
30/11/2017 08:00,ORY
30/11/2017 08:00,TUN
30/11/2017 08:00,TUN
30/11/2017 08:25,TUN
30/11/2017 08:50,MRS
30/11/2017 08:55,LYS
30/11/2017 09:55,IST
30/11/2017 10:10,BRU
30/11/2017 10:10,TLS
30/11/2017 10:15,ORY
30/11/2017 10:30,CMN
30/11/2017 10:30,FRA
30/11/2017 10:40,LGW
30/11/2017 10:40,LYS
30/11/2017 10:45,ALG
30/11/2017 10:50,ORY
30/11/2017 11:00,CAI
30/11/2017 11:00,TUN
30/11/2017 11:15,TUN
30/11/2017 11:50,DJE
30/11/2017 11:50,MIR
30/11/2017 12:25,TUN
30/11/2017 12:35,TUN
30/11/2017 12:45,TUN
30/11/2017 13:35,TUN
30/11/2017 13:40,TUN
30/11/2017 13:45,TUN
30/11/2017 14:05,DJE
30/11/2017 14:25,NCE
30/11/2017 14:35,ORY
30/11/2017 14:35,TUN
30/11/2017 15:00,LYS
30/11/2017 15:05,TUN
30/11/2017 15:10,TUN
30/11/2017 15:15,ALG
30/11/2017 15:15,ORN
30/11/2017 15:30,DJE
30/11/2017 16:00,MRS
30/11/2017 16:00,TUN
30/11/2017 16:45,VIE
30/11/2017 17:30,TUN
30/11/2017 17:45,NTE
30/11/2017 17:50,NTE
30/11/2017 18:10,TUN
30/11/2017 18:30,ORY
30/11/2017 18:30,TUN
30/11/2017 18:30,TUN
30/11/2017 19:05,DJE
30/11/2017 19:10,TOE
30/11/2017 19:10,TUN
30/11/2017 19:35,IST
30/11/2017 20:15,OUA
30/11/2017 21:00,TUN
30/11/2017 22:00,TUN
30/11/2017 22:40,ABJ
01/12/2017 00:15,NKC
01/12/2017 00:25,JED
01/12/2017 00:50,TUN
01/12/2017 00:55,MED
01/12/2017 04:40,TUN
01/12/2017 06:15,TUN
01/12/2017 06:20,SFA
01/12/2017 06:25,DJE
01/12/2017 06:30,MIR
01/12/2017 07:00,TUN
01/12/2017 07:05,TUN
01/12/2017 07:10,TUN
01/12/2017 07:25,TUN
01/12/2017 07:30,TUN
01/12/2017 07:30,TUN
01/12/2017 07:30,TUN
01/12/2017 07:50,TOE
01/12/2017 07:50,TUN
01/12/2017 07:55,TUN
01/12/2017 08:00,DJE
01/12/2017 08:00,ORY
01/12/2017 08:00,TUN
01/12/2017 08:00,TUN
01/12/2017 08:20,TUN
01/12/2017 08:20,TUN
01/12/2017 08:35,TUN
01/12/2017 09:20,TUN
01/12/2017 09:50,MRS
01/12/2017 10:00,ORY
01/12/2017 10:00,SXB
01/12/2017 10:00,TUN
01/12/2017 10:10,MAD
01/12/2017 10:10,NCE
01/12/2017 10:10,TLS
01/12/2017 10:30,CMN
01/12/2017 10:30,FRA
01/12/2017 10:30,VCE
01/12/2017 10:45,FCO
01/12/2017 10:50,ORY
01/12/2017 11:00,MUC
01/12/2017 11:15,MXP
01/12/2017 11:15,TUN
01/12/2017 11:20,CDG
01/12/2017 11:25,BRU
01/12/2017 11:35,BEY
01/12/2017 11:55,DUS
01/12/2017 12:15,NAP
01/12/2017 12:25,TUN
01/12/2017 12:40,TUN
01/12/2017 12:45,TUN
01/12/2017 13:00,TUN
01/12/2017 13:00,TUN
01/12/2017 13:00,TUN
01/12/2017 13:35,DJE
01/12/2017 13:35,TUN
01/12/2017 13:45,TUN
01/12/2017 14:10,TUN
01/12/2017 14:35,ORY
01/12/2017 14:45,TUN
01/12/2017 15:00,TOE
01/12/2017 15:10,TUN
01/12/2017 15:15,ALG
01/12/2017 15:25,GVA
01/12/2017 15:25,TUN
01/12/2017 15:25,TUN
01/12/2017 15:30,DJE
01/12/2017 15:40,LYS
01/12/2017 16:00,MRS
01/12/2017 16:00,TUN
01/12/2017 16:10,TUN
01/12/2017 16:20,BCN
01/12/2017 16:20,ORY
01/12/2017 16:30,DJE
01/12/2017 16:30,SFA
01/12/2017 16:40,AMS
01/12/2017 16:50,LHR
01/12/2017 17:20,ORY
01/12/2017 17:45,CMN
01/12/2017 18:15,TUN
01/12/2017 18:25,BOD
01/12/2017 18:30,ORY
01/12/2017 18:30,TUN
01/12/2017 18:35,SXB
01/12/2017 19:10,TUN
01/12/2017 19:35,IST
01/12/2017 20:00,DJE
01/12/2017 22:00,DJE
01/12/2017 22:00,TUN
01/12/2017 22:00,TUN
01/12/2017 22:20,DKR
01/12/2017 23:00,TUN
01/12/2017 23:00,TUN
02/12/2017 00:50,BKO
02/12/2017 00:55,MED
02/12/2017 04:20,TUN
02/12/2017 05:40,MIR
02/12/2017 05:45,DJE
02/12/2017 05:50,MIR
02/12/2017 06:15,TUN
02/12/2017 06:20,TUN
02/12/2017 07:00,TUN
02/12/2017 07:05,TUN
02/12/2017 07:10,TUN
02/12/2017 07:25,TUN
02/12/2017 07:25,TUN
02/12/2017 07:30,TUN
02/12/2017 07:50,TUN
02/12/2017 08:00,DJE
02/12/2017 08:00,ORY
02/12/2017 08:00,TUN
02/12/2017 08:00,TUN
02/12/2017 08:20,TUN
02/12/2017 08:30,TUN
02/12/2017 08:35,LYS
02/12/2017 08:35,TUN
02/12/2017 09:00,TUN
02/12/2017 09:45,BCN
02/12/2017 09:45,TUN
02/12/2017 09:50,MRS
02/12/2017 09:55,IST
02/12/2017 10:10,NCE
02/12/2017 10:20,GVA
02/12/2017 10:30,CMN
02/12/2017 10:30,FRA
02/12/2017 10:40,LYS
02/12/2017 10:45,FCO
02/12/2017 10:50,ORY
02/12/2017 11:00,BLQ
02/12/2017 11:15,MXP
02/12/2017 11:15,TUN
02/12/2017 11:25,BRU
02/12/2017 11:30,MIR
02/12/2017 11:30,PMO
02/12/2017 12:25,TUN
02/12/2017 12:35,TUN
02/12/2017 12:45,TUN
02/12/2017 12:55,DJE
02/12/2017 13:00,TUN
02/12/2017 13:05,TUN
02/12/2017 13:35,MIR
02/12/2017 13:35,TUN
02/12/2017 13:40,TUN
02/12/2017 14:00,TUN
02/12/2017 14:05,NCE
02/12/2017 14:30,TUN
02/12/2017 14:35,ORY
02/12/2017 14:45,ALG
02/12/2017 14:50,DJE
02/12/2017 14:50,TUN
02/12/2017 15:10,TUN
02/12/2017 15:15,ORN
02/12/2017 16:00,MRS
02/12/2017 16:00,TUN
02/12/2017 16:20,ORY
02/12/2017 16:25,TLS
02/12/2017 16:50,LHR
02/12/2017 17:30,HAM
02/12/2017 17:30,ZRH
02/12/2017 17:55,CAI
02/12/2017 18:25,ORY
02/12/2017 18:30,ORY
02/12/2017 18:30,TUN
02/12/2017 19:10,TUN
02/12/2017 19:35,IST
02/12/2017 19:35,NIM
02/12/2017 20:15,YUL
02/12/2017 20:20,TUN
02/12/2017 21:00,TUN
02/12/2017 21:25,MIR
02/12/2017 22:00,TUN
02/12/2017 22:35,DJE
02/12/2017 22:40,ABJ
02/12/2017 23:30,MIR
02/12/2017 23:40,MIR
03/12/2017 00:55,MED
03/12/2017 01:30,TUN
03/12/2017 05:50,MIR
03/12/2017 06:00,DJE
03/12/2017 06:05,DJE
03/12/2017 07:00,TUN
03/12/2017 07:05,TUN
03/12/2017 07:15,TUN
03/12/2017 07:25,TUN
03/12/2017 07:30,TUN
03/12/2017 07:30,TUN
03/12/2017 07:35,TUN
03/12/2017 07:50,TUN
03/12/2017 08:00,ORY
03/12/2017 08:00,TUN
03/12/2017 08:00,TUN
03/12/2017 08:00,TUN
03/12/2017 08:00,TUN
03/12/2017 08:15,DJE
03/12/2017 08:25,TUN
03/12/2017 08:35,TUN
03/12/2017 08:50,MRS
03/12/2017 09:35,SXF
03/12/2017 09:50,MRS
03/12/2017 09:50,ORY
03/12/2017 10:10,NCE
03/12/2017 10:30,CMN
03/12/2017 10:30,FRA
03/12/2017 10:30,NTE
03/12/2017 10:30,VCE
03/12/2017 10:35,TUN
03/12/2017 10:40,LYS
03/12/2017 10:40,VIE
03/12/2017 10:50,ORY
03/12/2017 11:00,NCE
03/12/2017 11:15,ALG
03/12/2017 11:15,MXP
03/12/2017 11:25,BRU
03/12/2017 11:35,BEY
03/12/2017 11:50,DJE
03/12/2017 12:25,TUN
03/12/2017 12:25,TUN
03/12/2017 12:40,TUN
03/12/2017 12:45,TUN
03/12/2017 12:50,TUN
03/12/2017 13:00,TUN
03/12/2017 13:15,TUN
03/12/2017 13:35,DJE
03/12/2017 13:35,TUN
03/12/2017 13:40,MIR
03/12/2017 13:40,TUN
03/12/2017 13:45,TUN
03/12/2017 14:05,CZL
03/12/2017 14:10,TUN
03/12/2017 14:15,TUN
03/12/2017 14:15,TUN
03/12/2017 14:35,ORY
03/12/2017 15:00,LYS
03/12/2017 15:00,TOE
03/12/2017 15:05,TUN
03/12/2017 15:10,TUN
03/12/2017 15:15,ALG
03/12/2017 15:15,FCO
03/12/2017 15:25,GVA
03/12/2017 15:25,TUN
03/12/2017 16:00,MRS
03/12/2017 16:00,TUN
03/12/2017 16:10,TUN
03/12/2017 16:20,BCN
03/12/2017 16:20,ORY
03/12/2017 16:20,TUN
03/12/2017 16:25,TLS
03/12/2017 16:35,NCE
03/12/2017 16:50,LHR
03/12/2017 17:10,ORY
03/12/2017 17:15,TUN
03/12/2017 17:20,ORY
03/12/2017 17:25,MAD
03/12/2017 17:35,MRS
03/12/2017 17:45,CMN
03/12/2017 18:10,TUN
03/12/2017 18:30,ORY
03/12/2017 18:30,TUN
03/12/2017 18:30,TUN
03/12/2017 18:35,SXB
03/12/2017 19:00,DJE
03/12/2017 19:10,TUN
03/12/2017 20:10,IST
03/12/2017 22:00,DJE
03/12/2017 22:00,TUN
03/12/2017 22:00,TUN
03/12/2017 22:00,TUN
03/12/2017 22:20,DKR
03/12/2017 22:40,ABJ
04/12/2017 00:15,NKC
04/12/2017 00:25,JED
04/12/2017 00:50,BKO
04/12/2017 00:55,MED
04/12/2017 00:55,OUA
04/12/2017 05:00,DJE
04/12/2017 05:20,TUN
04/12/2017 06:20,SFA
04/12/2017 06:20,TUN
04/12/2017 06:30,DJE
04/12/2017 07:00,DJE
04/12/2017 07:00,TUN
04/12/2017 07:05,TUN
04/12/2017 07:05,TUN
04/12/2017 07:15,TUN
04/12/2017 07:25,TUN
04/12/2017 07:30,TUN
04/12/2017 07:50,TOE
04/12/2017 07:50,TUN
04/12/2017 08:00,ORY
04/12/2017 08:00,TUN
04/12/2017 08:00,TUN
04/12/2017 08:20,TUN
04/12/2017 08:25,TUN
04/12/2017 08:30,TUN
04/12/2017 08:35,TUN
04/12/2017 09:50,BCN
04/12/2017 09:50,MRS
04/12/2017 09:55,IST
04/12/2017 10:10,NCE
04/12/2017 10:15,ORY
04/12/2017 10:30,CMN
04/12/2017 10:30,FRA
04/12/2017 10:40,LGW
04/12/2017 10:40,LYS
04/12/2017 10:45,FCO
04/12/2017 10:50,ORY
04/12/2017 11:00,BLQ
04/12/2017 11:00,DUS
04/12/2017 11:15,ALG
04/12/2017 11:15,MXP
04/12/2017 11:15,TUN
04/12/2017 11:25,BRU
04/12/2017 11:25,CDG
04/12/2017 11:30,MIR
04/12/2017 12:05,TUN
04/12/2017 12:25,TUN
04/12/2017 12:35,TUN
04/12/2017 13:05,TUN
04/12/2017 13:15,TUN
04/12/2017 13:35,TUN
04/12/2017 14:00,DJE
04/12/2017 14:00,TUN
04/12/2017 14:00,TUN
04/12/2017 14:05,NCE
04/12/2017 14:05,TUN
04/12/2017 14:35,ORY
04/12/2017 14:45,ALG
04/12/2017 15:00,DJE
04/12/2017 15:00,TUN
04/12/2017 15:05,TOE
04/12/2017 15:10,TUN
04/12/2017 15:15,ORN
04/12/2017 15:25,TUN
04/12/2017 15:45,DUS
04/12/2017 16:00,MRS
04/12/2017 16:00,TUN
04/12/2017 16:05,MUC
04/12/2017 16:10,TUN
04/12/2017 16:15,SFA
04/12/2017 16:20,TUN
04/12/2017 16:30,MIR
04/12/2017 16:55,AMS
04/12/2017 17:00,BOD
04/12/2017 17:45,FRA
04/12/2017 17:50,LIS
04/12/2017 17:55,CAI
04/12/2017 18:10,TUN
04/12/2017 18:30,ORY
04/12/2017 18:30,TUN
04/12/2017 18:35,SXB
04/12/2017 19:20,LYS
04/12/2017 19:35,IST
04/12/2017 20:10,MAD
04/12/2017 22:00,TUN
04/12/2017 22:10,MIR
04/12/2017 22:20,DKR
04/12/2017 22:40,ABJ
04/12/2017 23:30,TUN
05/12/2017 00:35,CKY
05/12/2017 01:30,NIM
05/12/2017 06:30,DJE
05/12/2017 06:50,MIR
05/12/2017 07:00,TUN
05/12/2017 07:00,TUN
05/12/2017 07:05,TUN
05/12/2017 07:15,TUN
05/12/2017 07:20,TUN
05/12/2017 07:25,TUN
05/12/2017 07:30,TUN
05/12/2017 07:50,TUN
05/12/2017 08:00,ORY
05/12/2017 08:00,TUN
05/12/2017 08:20,TUN
05/12/2017 08:35,TUN
05/12/2017 08:35,TUN
05/12/2017 09:50,MRS
05/12/2017 10:10,NCE
05/12/2017 10:15,GVA
05/12/2017 10:15,ORY
05/12/2017 10:20,VIE
05/12/2017 10:30,BRU
05/12/2017 10:30,CMN
05/12/2017 10:45,FCO
05/12/2017 10:50,ORY
05/12/2017 11:00,CAI
05/12/2017 11:15,MXP
05/12/2017 11:15,TUN
05/12/2017 11:25,BEG
05/12/2017 11:25,BRU
05/12/2017 12:00,TUN
05/12/2017 12:05,PRG
05/12/2017 12:05,ZRH
05/12/2017 12:25,TUN
05/12/2017 12:45,TUN
05/12/2017 12:45,TUN
05/12/2017 13:00,TUN
05/12/2017 13:35,TUN
05/12/2017 14:20,TUN
05/12/2017 14:25,CZL
05/12/2017 14:35,ORY
05/12/2017 15:05,TUN
05/12/2017 15:10,TUN
05/12/2017 15:15,ALG
05/12/2017 16:00,MRS
05/12/2017 16:00,TUN
05/12/2017 16:05,TUN
05/12/2017 16:50,LHR
05/12/2017 17:15,TUN
05/12/2017 18:10,TUN
05/12/2017 18:30,ORY
05/12/2017 18:30,TUN
05/12/2017 18:50,DJE
05/12/2017 19:10,TUN
05/12/2017 19:35,IST
05/12/2017 19:55,BKO
05/12/2017 20:15,OUA
05/12/2017 21:00,DJE
05/12/2017 22:00,TUN
05/12/2017 22:20,DKR
05/12/2017 22:40,ABJ
06/12/2017 00:25,JED
06/12/2017 00:55,MED
06/12/2017 05:30,TUN
06/12/2017 06:30,DJE
06/12/2017 07:00,TUN
06/12/2017 07:00,TUN
06/12/2017 07:05,TUN
06/12/2017 07:10,TUN
06/12/2017 07:15,TUN
06/12/2017 07:25,TUN
06/12/2017 07:30,TUN
06/12/2017 07:50,TUN
06/12/2017 07:50,TUN
06/12/2017 08:00,ORY
06/12/2017 08:00,TUN
06/12/2017 08:04,TUN
06/12/2017 08:05,TUN
06/12/2017 08:20,TUN
06/12/2017 08:35,TUN
06/12/2017 09:35,BEY
06/12/2017 09:50,BCN
06/12/2017 09:50,MRS
06/12/2017 10:10,MAD
06/12/2017 10:10,NCE
06/12/2017 10:15,ORY
06/12/2017 10:30,CMN
06/12/2017 10:30,FRA
06/12/2017 10:30,VCE
06/12/2017 10:40,LYS
06/12/2017 10:45,FCO
06/12/2017 11:15,MIR
06/12/2017 11:15,MXP
06/12/2017 11:15,TUN
06/12/2017 11:30,ORY
06/12/2017 11:45,MLA
06/12/2017 12:25,TUN
06/12/2017 12:35,TUN
06/12/2017 12:45,TUN
06/12/2017 12:55,DJE
06/12/2017 13:00,TUN
06/12/2017 13:35,TUN
06/12/2017 14:35,ORY
06/12/2017 14:45,ORY
06/12/2017 15:10,TUN
06/12/2017 15:15,ALG
06/12/2017 15:15,ORN
06/12/2017 16:00,MRS
06/12/2017 16:00,TUN
06/12/2017 16:05,MUC
06/12/2017 16:10,TUN
06/12/2017 16:20,DUS
06/12/2017 16:20,TUN
06/12/2017 17:10,HAM
06/12/2017 18:10,TUN
06/12/2017 18:30,ORY
06/12/2017 18:30,TUN
06/12/2017 19:10,TUN
06/12/2017 19:35,IST
06/12/2017 20:00,TUN
06/12/2017 22:00,TUN
06/12/2017 22:00,TUN
06/12/2017 22:20,DKR
06/12/2017 22:40,ABJ
07/12/2017 00:25,JED
07/12/2017 00:50,BKO
07/12/2017 00:55,MED
07/12/2017 01:30,NIM
07/12/2017 06:00,DJE
07/12/2017 06:20,DJE
07/12/2017 06:20,TUN
07/12/2017 07:00,TUN
07/12/2017 07:05,TUN
07/12/2017 07:05,TUN
07/12/2017 07:30,TUN
07/12/2017 07:30,TUN
07/12/2017 07:40,TUN
07/12/2017 07:45,TUN
07/12/2017 07:50,TUN
07/12/2017 08:00,ORY
07/12/2017 08:00,TUN
07/12/2017 08:00,TUN
07/12/2017 08:20,TUN
07/12/2017 08:25,TUN
07/12/2017 08:30,TUN
07/12/2017 08:35,TUN
07/12/2017 09:55,IST
07/12/2017 10:05,MRS
07/12/2017 10:10,BRU
07/12/2017 10:10,NCE
07/12/2017 10:10,TLS
07/12/2017 10:30,CMN
07/12/2017 10:40,LYS
07/12/2017 10:45,ALG
07/12/2017 10:45,FCO
07/12/2017 10:50,ORY
07/12/2017 11:00,BLQ
07/12/2017 11:00,CAI
07/12/2017 11:15,MXP
07/12/2017 11:15,TUN
07/12/2017 11:25,BRU
07/12/2017 11:50,DJE
07/12/2017 11:50,MIR
07/12/2017 12:25,TUN
07/12/2017 12:30,TUN
07/12/2017 12:35,TUN
07/12/2017 12:45,TUN
07/12/2017 13:00,TUN
07/12/2017 13:20,MIR
07/12/2017 13:30,TUN
07/12/2017 13:35,TUN
07/12/2017 13:40,TUN
07/12/2017 13:45,TUN
07/12/2017 13:45,TUN
07/12/2017 13:55,TUN
07/12/2017 14:00,DJE
07/12/2017 14:00,TUN
07/12/2017 14:20,DJE
07/12/2017 14:25,CZL
07/12/2017 14:25,NCE
07/12/2017 14:35,ORY
07/12/2017 14:35,TUN
07/12/2017 15:05,TUN
07/12/2017 15:10,TUN
07/12/2017 15:15,ALG
07/12/2017 15:15,ORN
07/12/2017 15:30,DJE
07/12/2017 16:00,MRS
07/12/2017 16:00,TUN
07/12/2017 16:05,MXP
07/12/2017 16:10,LYS
07/12/2017 16:20,BCN
07/12/2017 16:45,VIE
07/12/2017 17:15,TUN
07/12/2017 17:45,ORY
07/12/2017 17:50,NTE
07/12/2017 18:00,NTE
07/12/2017 18:10,TUN
07/12/2017 18:30,ORY
07/12/2017 18:30,TUN
07/12/2017 18:30,TUN
07/12/2017 19:00,DJE
07/12/2017 19:00,MIR
07/12/2017 19:10,TUN
07/12/2017 19:35,IST
07/12/2017 20:10,CKY
07/12/2017 20:15,OUA
07/12/2017 22:00,TUN
07/12/2017 22:00,TUN
07/12/2017 22:20,DSS
07/12/2017 22:40,ABJ
08/12/2017 00:15,NKC
08/12/2017 00:25,JED
08/12/2017 00:55,MED
08/12/2017 05:10,DJE
08/12/2017 06:15,TUN
08/12/2017 06:20,SFA
08/12/2017 06:30,MIR
08/12/2017 07:00,TUN
08/12/2017 07:05,TUN
08/12/2017 07:10,TUN
08/12/2017 07:25,TUN
08/12/2017 07:30,TUN
08/12/2017 07:30,TUN
08/12/2017 07:30,TUN
08/12/2017 07:50,TOE
08/12/2017 07:50,TUN
08/12/2017 07:55,TUN
